Rating,Company Name,Job Title,Salary,Salaries Reported,Location,Employment Status,Job Roles
4,Goldman Sachs,Backend Developer,1700000,1,Bangalore,Full Time,Backend
3.1,Samsung R&D Institute India - Bangalore,Backend Developer,1600000,1,Bangalore,Full Time,Backend
4,Nones,Backend Developer,300000,1,Bangalore,Full Time,Backend
3.8,Paytm,Backend Developer,1000000,1,Bangalore,Full Time,Backend
3.8,Paytm,Backend Developer - Intern,240000,1,Bangalore,Intern,Backend
4.4,Adobe,Backend Developer,1700000,1,Bangalore,Full Time,Backend
4.1,Hewlett Packard Enterprise | HPE,Backend Developer,300000,1,Bangalore,Full Time,Backend
3.7,ITC Infotech,Backend Developer,1200000,1,Bangalore,Full Time,Backend
4.1,EMPLOYERS,Backend Developer,600000,1,Bangalore,Full Time,Backend
4.3,VMware,Backend Developer,800000,1,Bangalore,Full Time,Backend
4.1,Swiggy,Backend Developer,1900000,1,Bangalore,Full Time,Backend
3.7,Optum,Backend Developer - Intern,228000,1,Bangalore,Intern,Backend
3.3,Ola,Backend Developer,2200000,1,Bangalore,Full Time,Backend
4.1,Other,Backend Developer,500000,1,Bangalore,Full Time,Backend
3.4,Vedantu,Backend Developer,2600000,1,Bangalore,Full Time,Backend
4.1,[24]7.ai,Backend Developer,800000,1,Bangalore,Full Time,Backend
4.1,TEKsystems,Backend Developer,1000000,1,Bangalore,Full Time,Backend
4,Aditya Birla Group,Backend Developer,400000,1,Bangalore,Full Time,Backend
3.9,XYZ (Turkey),Backend Developer,1200000,1,Bangalore,Full Time,Backend
3.5,IDFC First Bank,Backend Developer,800000,1,Bangalore,Full Time,Backend
4.4,SelfEmployed.com,Backend Developer,500000,1,Bangalore,Full Time,Backend
4.3,Altimetrik,Backend Developer,700000,1,Bangalore,Full Time,Backend
3.7,Infinite Computer Solutions,Backend Developer,400000,1,Bangalore,Full Time,Backend
4,Practo Technologies,Backend Developer,800000,1,Bangalore,Full Time,Backend
4.5,ServiceNow,Backend Developer,500000,1,Bangalore,Full Time,Backend
3.6,Home Credit India,Backend Developer,300000,1,Bangalore,Full Time,Backend
4.2,Nutanix,Backend Developer - Intern,100000,1,Bangalore,Intern,Backend
4.1,Xebia,Backend Developer,500000,1,Bangalore,Full Time,Backend
3.7,NoBroker,Backend Developer,600000,1,Bangalore,Full Time,Backend
3.7,QA InfoTech,Backend Developer - Intern,96000,1,Bangalore,Intern,Backend
4.3,Tally Solutions,Backend Developer,700000,1,Bangalore,Full Time,Backend
3.9,Bookmyshow,Backend Developer,1500000,1,Bangalore,Full Time,Backend
4.3,Accion Labs,Backend Developer,400000,1,Bangalore,Full Time,Backend
4.1,HealthifyMe,Backend Developer - Intern,228000,1,Bangalore,Intern,Backend
3.7,Treebo Hotels,Backend Developer,1000000,1,Bangalore,Full Time,Backend
4.1,Dunzo,Backend Developer - Intern,576000,1,Bangalore,Intern,Backend
4.1,MountBlue Technologies,Backend Developer,300000,1,Bangalore,Full Time,Backend
3.6,Trell,Backend Developer,1300000,1,Bangalore,Full Time,Backend
4.5,ZestMoney,Backend Developer,1500000,1,Bangalore,Full Time,Backend
4.3,Slide Inc,Backend Developer,3800000,1,Bangalore,Full Time,Backend
4.3,Student,Backend Developer,372000,1,Bangalore,Full Time,Backend
3.4,Newfold Digital,Backend Developer,1400000,1,Bangalore,Full Time,Backend
3.7,Paytm Money,Backend Developer,800000,1,Bangalore,Full Time,Backend
4.4,Web-Designer,Backend Developer,300000,1,Bangalore,Full Time,Backend
3.9,The Others,Backend Developer,500000,1,Bangalore,Full Time,Backend
3.9,Impact Analytics,Backend Developer,900000,1,Bangalore,Full Time,Backend
3.5,ASDA,Backend Developer,200000,1,Bangalore,Full Time,Backend
4.3,Grab,Backend Developer,2400000,1,Bangalore,Full Time,Backend
3.7,Karan,Backend Developer,800000,1,Bangalore,Full Time,Backend
3.9,mfine,Backend Developer,1700000,1,Bangalore,Full Time,Backend
3.6,RWS Group,Backend Developer,600000,1,Bangalore,Full Time,Backend
3.8,HungerBox,Backend Developer,1000000,1,Bangalore,Full Time,Backend
4.1,Neustar,Backend Developer,1000000,1,Bangalore,Full Time,Backend
3.9,OLX People,Backend Developer,1000000,1,Bangalore,Full Time,Backend
4.4,smallcase,Backend Developer,1300000,1,Bangalore,Full Time,Backend
4.4,Pratilipi,Backend Developer,1000000,1,Bangalore,Full Time,Backend
3.7,MoneyTap,Backend Developer,200000,1,Bangalore,Full Time,Backend
3.1,RLabs Enterprise Services,Backend Developer,408000,1,Bangalore,Full Time,Backend
4,Avail Finance,Backend Developer,2100000,1,Bangalore,Full Time,Backend
4,Digité,Backend Developer - Intern,228000,1,Bangalore,Intern,Backend
3.6,Halodoc,Backend Developer,800000,1,Bangalore,Full Time,Backend
4.6,Joveo,Backend Developer,1400000,1,Bangalore,Full Time,Backend
3.8,Cyware,Backend Developer,1100000,1,Bangalore,Full Time,Backend
4.5,CRED,Backend Developer - Intern,696000,1,Bangalore,Intern,Backend
4.5,CRED,Backend Developer,1400000,1,Bangalore,Full Time,Backend
4.2,Fisdom,Backend Developer,1200000,1,Bangalore,Full Time,Backend
4.5,Money View,Backend Developer - Intern,480000,1,Bangalore,Intern,Backend
3.9,BuyHatke,Backend Developer,600000,1,Bangalore,Full Time,Backend
3.8,3Embed Software Technologies,Backend Developer,400000,1,Bangalore,Full Time,Backend
4.5,Bright Money,Backend Developer - Intern,396000,1,Bangalore,Intern,Backend
4.6,Appiness Interactive,Backend Developer,1100000,1,Bangalore,Full Time,Backend
4.4,Bikayi,Backend Developer,800000,1,Bangalore,Full Time,Backend
4.8,Intugine Technologies,Backend Developer,120000,1,Bangalore,Full Time,Backend
4.4,Belong,Backend Developer,800000,1,Bangalore,Full Time,Backend
4.4,Springboard,Backend Developer,1900000,1,Bangalore,Full Time,Backend
4.7,CloudSek,Backend Developer,900000,1,Bangalore,Full Time,Backend
3.9,Trans Neuron Technologies,Backend Developer,700000,1,Bangalore,Full Time,Backend
2.3,Artivatic Data Labs,Backend Developer,500000,1,Bangalore,Full Time,Backend
4,Diatoz Solutions,Backend Developer,300000,1,Bangalore,Full Time,Backend
4.1,Nhai,Backend Developer - Intern,228000,1,Bangalore,Intern,Backend
3.5,BizViz Technologies,Backend Developer,300000,1,Bangalore,Full Time,Backend
3.8,Adcuratio,Backend Developer,500000,1,Bangalore,Full Time,Backend
3.8,Adcuratio,Backend Developer - Intern,228000,1,Bangalore,Intern,Backend
2.8,Drivezy,Backend Developer,700000,1,Bangalore,Full Time,Backend
4.1,Codeyoung,Backend Developer - Intern,168000,1,Bangalore,Intern,Backend
3.3,Wellthy Therapeutics,Backend Developer,500000,1,Bangalore,Full Time,Backend
4.2,Data Entry,Backend Developer,200000,1,Bangalore,Full Time,Backend
4.5,Tescra,Backend Developer,240000,1,Bangalore,Full Time,Backend
4.1,Chethan's Charters- GD FEA Employer,Backend Developer,300000,1,Bangalore,Full Time,Backend
3.9,BACKEND,Backend Developer - Intern,240000,1,Bangalore,Intern,Backend
3.9,PocketFM,Backend Developer,200000,1,Bangalore,Full Time,Backend
3.4,PinkBlue.in,Backend Developer,900000,1,Bangalore,Full Time,Backend
4.7,Fibonalabs,Backend Developer - Intern,132000,1,Bangalore,Intern,Backend
4.4,Deep Compute,Backend Developer,200000,1,Bangalore,Full Time,Backend
2.9,Well Pharmacy,Backend Developer,300000,1,Bangalore,Full Time,Backend
3.1,Koo India,Backend Developer - Intern,348000,1,Bangalore,Intern,Backend
3.7,Leucine,Backend Developer - Intern,228000,1,Bangalore,Intern,Backend
5,powerplay app,Backend Developer,1000000,1,Bangalore,Full Time,Backend
5,powerplay app,Backend Developer - Intern,408000,1,Bangalore,Intern,Backend
4,G2,Backend Developer,1600000,1,Bangalore,Full Time,Backend
3.8,Divum,Backend Developer - Intern,144000,1,Bangalore,Intern,Backend
3.9,Kofluence Tech,Backend Developer - Intern,120000,1,Bangalore,Intern,Backend
3.7,Hirect,Backend Developer,1400000,1,Bangalore,Full Time,Backend
4.1,Asteria Aerospace,Backend Developer,1100000,1,Bangalore,Full Time,Backend
4.7,Lokal App,Backend Developer - Intern,288000,1,Bangalore,Intern,Backend
3.5,WMall,Backend Developer,1500000,1,Bangalore,Full Time,Backend
4.7,BukuWarung,Backend Developer,900000,1,Bangalore,Full Time,Backend
3.8,o3Capital,Backend Developer,1100000,1,Bangalore,Full Time,Backend
3.7,Kings Learning,Backend Developer,684000,1,Bangalore,Full Time,Backend
4.4,Learnyst Insight,Backend Developer,600000,1,Bangalore,Full Time,Backend
4.9,Eltropy,Backend Developer,1900000,1,Bangalore,Full Time,Backend
4.9,Eltropy,Backend Developer - Intern,852000,1,Bangalore,Intern,Backend
4.7,Kubric,Backend Developer,1200000,1,Bangalore,Full Time,Backend
3.3,Red Baron,Backend Developer,800000,1,Bangalore,Full Time,Backend
4.7,Snipe Tech Pvt Ltd.,Backend Developer,200000,1,Bangalore,Full Time,Backend
4.7,epiFi,Backend Developer,1600000,1,Bangalore,Full Time,Backend
4.2,Planview,Backend Developer,3400000,1,Bangalore,Full Time,Backend
4.6,Cumulations Technologies,Backend Developer,300000,1,Bangalore,Full Time,Backend
4,Tika Data Services,Backend Developer - Contractor,816000,1,Bangalore,Contractor,Backend
4.5,Riyaz,Backend Developer,100000,1,Bangalore,Full Time,Backend
4.8,Flam,Backend Developer,636000,1,Bangalore,Full Time,Backend
4.8,AntStack,Backend Developer,400000,1,Bangalore,Full Time,Backend
3.9,Strata Property Management,Backend Developer,1300000,1,Bangalore,Full Time,Backend
4.5,Webknot Technologies,Backend Developer - Intern,96000,1,Bangalore,Intern,Backend
4.1,SIRPI Visualize and Decide,Backend Developer - Intern,168000,1,Bangalore,Intern,Backend
2.3,ChalksnSlate,Backend Developer,420000,1,Bangalore,Full Time,Backend
4,CashBean,Backend Developer,1500000,1,Bangalore,Full Time,Backend
4.1,Pietech Solution,Backend Developer,200000,1,Bangalore,Full Time,Backend
4.1,DigitalAPICraft,Backend Developer,700000,1,Bangalore,Full Time,Backend
4.5,Uptycs,Backend Developer,1500000,1,Bangalore,Full Time,Backend
4.4,Raghav Industries,Backend Developer,756000,1,Bangalore,Full Time,Backend
4.1,MyHealthcare Technologies Private Limited,Backend Developer,552000,1,Bangalore,Full Time,Backend
4.7,Inkoop,Backend Developer,400000,1,Bangalore,Full Time,Backend
3.2,Vumonic Technologies,Backend Developer,1200000,1,Bangalore,Full Time,Backend
3.2,Big Lots,Backend Developer,324000,1,Bangalore,Full Time,Backend
4.1,Streak AI Technologies,Backend Developer,800000,1,Bangalore,Full Time,Backend
4.8,Wonderslate,Backend Developer,300000,1,Bangalore,Full Time,Backend
2.6,Zolve (India),Backend Developer,1900000,1,Bangalore,Full Time,Backend
3.5,PESU Venture Labs,Backend Developer,288000,1,Bangalore,Full Time,Backend
5,Trade Brains,Backend Developer,204000,1,Bangalore,Full Time,Backend
4.8,Deftouch Interactive Art,Backend Developer,700000,1,Bangalore,Full Time,Backend
4.5,Siply,Backend Developer,1200000,1,Bangalore,Full Time,Backend
2.8,Aalgro,Backend Developer - Intern,108000,1,Bangalore,Intern,Backend
2.9,SmartBeings Inc,Backend Developer,192000,1,Bangalore,Full Time,Backend
3.9,KaaShiv InfoTech Company,Backend Developer,144000,1,Bangalore,Full Time,Backend
3.6,Comedy Central,Backend Developer,500000,1,Bangalore,Full Time,Backend
4.1,Smartly Built,Backend Developer,300000,1,Bangalore,Full Time,Backend
4.7,Crejo.Fun,Backend Developer,1600000,1,Bangalore,Full Time,Backend
4.2,Carousell,Backend Developer - Intern,576000,1,Bangalore,Intern,Backend
4.7,Sostronk,Backend Developer,800000,1,Bangalore,Full Time,Backend
4.9,Increasingly,Backend Developer,500000,1,Bangalore,Full Time,Backend
4.1,CONZUMEX INDUSTRIES,Backend Developer,900000,1,Bangalore,Full Time,Backend
2.9,GKB Hi-Tech,Backend Developer,324000,1,Bangalore,Full Time,Backend
4.8,Rewardz,Backend Developer,100000,1,Bangalore,Full Time,Backend
3.7,Lake George Fire Department,Backend Developer,500000,1,Bangalore,Full Time,Backend
4.2,Fork Technologies,Backend Developer - Intern,300000,1,Bangalore,Intern,Backend
5,AppRaam Labs,Backend Developer,500000,1,Bangalore,Full Time,Backend
4.6,Headway.ai,Backend Developer,700000,1,Bangalore,Full Time,Backend
3.3,Cognate IT Services,Backend Developer - Intern,300000,1,Bangalore,Intern,Backend
4.5,Dataweave,Backend Developer,700000,1,Bangalore,Full Time,Backend
2.5,Raybaby,Backend Developer,500000,1,Bangalore,Full Time,Backend
3.1,Navana Tech,Backend Developer,1000000,1,Bangalore,Full Time,Backend
4,NavGurukul,Backend Developer,240000,1,Bangalore,Full Time,Backend
4.3,FunctionUp,Backend Developer,600000,1,Bangalore,Full Time,Backend
3.6,SelotSoft,Backend Developer,300000,1,Bangalore,Full Time,Backend
4.9,OneFin,Backend Developer,600000,1,Bangalore,Full Time,Backend
5,Winkl,Backend Developer,500000,1,Bangalore,Full Time,Backend
4.6,Niramai Health Analytix,Backend Developer - Intern,204000,1,Bangalore,Intern,Backend
4,Acquire,Backend Developer,1140000,1,Bangalore,Full Time,Backend
1,Stack Finance,Backend Developer,516000,1,Bangalore,Full Time,Backend
5,COVIAM,Backend Developer,300000,1,Bangalore,Full Time,Backend
5,Business Toys,Backend Developer,300000,1,Bangalore,Full Time,Backend
4.3,iRam Technologies,Backend Developer,216000,1,Bangalore,Full Time,Backend
4.7,Sanradiance Technologies,Backend Developer,300000,1,Bangalore,Full Time,Backend
5,PC Financial,Backend Developer,1500000,1,Bangalore,Full Time,Backend
3.1,Eleva Infotech,Backend Developer - Intern,228000,1,Bangalore,Intern,Backend
5,Botrecruits Software,Backend Developer,168000,1,Bangalore,Full Time,Backend
4.3,Clocr,Backend Developer - Intern,408000,1,Bangalore,Intern,Backend
2.5,Giscle Systems,Backend Developer,240000,1,Bangalore,Full Time,Backend
4.1,StartupTalky,Backend Developer,60000,1,Bangalore,Full Time,Backend
5,Loco,Backend Developer,1100000,1,Bangalore,Full Time,Backend
4,Vokal,Backend Developer,3600000,1,Bangalore,Full Time,Backend
4.5,ZenDynamix,Backend Developer,600000,1,Bangalore,Full Time,Backend
5,Static Design Studio,Backend Developer,400000,1,Bangalore,Full Time,Backend
4.1,SpotKwik,Backend Developer,400000,1,Bangalore,Full Time,Backend
3.2,Transcend Information,Backend Developer Contractor,312000,1,Bangalore,Contractor,Backend
4.1,DrivAmp,Backend Developer - Intern,72000,1,Bangalore,Intern,Backend
4,Moving,Backend Developer,800000,1,Bangalore,Full Time,Backend
5,Openly (India),Backend Developer,600000,1,Bangalore,Full Time,Backend
2.8,Biztruss,Backend Developer,300000,1,Bangalore,Full Time,Backend
5,NuzPapr,Backend Developer - Intern,120000,1,Bangalore,Intern,Backend
4.1,Nord Finance,Backend Developer,576000,1,Bangalore,Full Time,Backend
5,Cloudwiry,Backend Developer - Intern,528000,1,Bangalore,Intern,Backend
4.7,KonfHub,Backend Developer,204000,1,Bangalore,Full Time,Backend
4.6,Boloo,Backend Developer,100000,1,Bangalore,Full Time,Backend
5,FaceX,Backend Developer,564000,1,Bangalore,Full Time,Backend
4,Convin (India),Backend Developer,696000,1,Bangalore,Full Time,Backend
5,Cross-Seven Technology,Backend Developer,500000,1,Bangalore,Full Time,Backend
4.1,anonymous,Backend Developer,1400000,1,Bangalore,Full Time,Backend
3.2,Sonic Healthcare,Backend Developer,1188000,1,Bangalore,Full Time,Backend
4.1,MindShaft,Backend Developer,144000,1,Bangalore,Full Time,Backend
3.5,AVI Limited,Backend Developer,1900000,1,Bangalore,Full Time,Backend
4.1,Xcellity Technologies,Backend Developer,400000,1,Bangalore,Full Time,Backend
5,Steam Troops,Backend Developer,696000,1,Bangalore,Full Time,Backend
4.1,Di Duca Law,Backend Developer,1000000,1,Bangalore,Full Time,Backend
4.1,i me myself,Backend Developer,600000,1,Bangalore,Full Time,Backend
4.1,Small World Networks,Backend Developer,500000,1,Bangalore,Full Time,Backend
5,Truexam,Backend Developer - Intern,180000,1,Bangalore,Intern,Backend
4.7,Real Estate One,Backend Developer,900000,1,Bangalore,Full Time,Backend
4.1,Aasha murthy,Backend Developer,828000,1,Bangalore,Full Time,Backend
4.1,Adarsh chouhan,Backend Developer,900000,1,Bangalore,Full Time,Backend
5,Elephant God Enterprises,Backend Developer,1000000,1,Bangalore,Full Time,Backend
4,Alchemy Digital Media Services,Backend Developer,400000,1,Bangalore,Full Time,Backend
4.2,Clean Bill of Health,Backend Developer,800000,1,Bangalore,Full Time,Backend
5,Sevenchats,Backend Developer,200000,1,Bangalore,Full Time,Backend
4.1,WhatJobs?,Backend Developer,900000,1,Bangalore,Full Time,Backend
4.3,Grab,"Software Engineer, Backend",1300000,6,Bangalore,Full Time,Backend
4,Zeta Suite,SDE-2 Backend,2500000,5,Bangalore,Full Time,Backend
4.5,FamPay,Backend Engineer,1100000,4,Bangalore,Full Time,Backend
3.8,Amazon,SDE-2 Backend,2300000,4,Bangalore,Full Time,Backend
4.2,K12 Techno Services,Senior Backend Developer,600000,3,Bangalore,Full Time,Backend
4.4,Locus,Backend Engineer,1100000,3,Bangalore,Full Time,Backend
4.1,Flipkart,SDE-2 Backend,2600000,3,Bangalore,Full Time,Backend
4.5,Money View,"Software Engineer, Backend",1200000,2,Bangalore,Full Time,Backend
4.3,Traveloka,"Software Engineer, Backend",700000,2,Bangalore,Full Time,Backend
3.7,Loktra,"Software Engineer, Backend",1100000,2,Bangalore,Full Time,Backend
4.1,HealthifyMe,Senior Backend Developer,3700000,2,Bangalore,Full Time,Backend
4.1,Cure.Fit,Backend Engineer,1900000,2,Bangalore,Full Time,Backend
3.6,Endurance International Group,Backend Engineer,1500000,2,Bangalore,Full Time,Backend
4.4,smallcase,Backend Engineer,1200000,2,Bangalore,Full Time,Backend
